id,label,ontology,synonyms,uri
422690007,Structure of ossification center of head of fourth metacarpal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422690007
422697005,Structure of half of trunk lateral to midsagittal plane,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422697005
422709005,Structure of bursa of lower limb,SNOMED CT,Bursa of lower limb,http://purl.bioontology.org/ontology/SNOMEDCT/422709005
422720005,Distal half of appendix structure,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422720005
422723007,Structure of half of abdomen lateral to midsagittal plane,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422723007
422727008,Structure of permanent incisor tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422727008
422733004,Structure of tributary of right superior intercostal vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422733004
422737003,Structure of superficial fascia of face,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422737003
422749002,Structure of ossification center of third metatarsal head,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422749002
422755007,Structure of superior labial vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422755007
422772000,Structure of half of scalp lateral to midsagittal plane,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422772000
422792007,Structure of apocrine sweat gland bearing skin of axilla,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422792007
422800004,Entire paratenial nucleus of thalamus,SNOMED CT,Paratenial nucleus|Paratenial nucleus of thalamus,http://purl.bioontology.org/ontology/SNOMEDCT/422800004
422811007,Structure of bursa of ankle and/or foot,SNOMED CT,Bursa of ankle and/or foot,http://purl.bioontology.org/ontology/SNOMEDCT/422811007
422818001,Structure of tributary of thalamostriate vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422818001
422820003,Structure of ossification center of head of third metacarpal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422820003
422835002,Entire flexor tendon of hand,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422835002
422849006,Structure of tributary of small saphenous vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422849006
422858004,Superficial musculoaponeurotic system,SNOMED CT,SMAS,http://purl.bioontology.org/ontology/SNOMEDCT/422858004
422867004,Structure of hippocampal formation,SNOMED CT,Hippocampal formation,http://purl.bioontology.org/ontology/SNOMEDCT/422867004
422871001,Flexor tendon of hand,SNOMED CT,Flexor tendon of hand structure,http://purl.bioontology.org/ontology/SNOMEDCT/422871001
422874009,Structure of tributary of hemiazygous vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422874009
422880001,Entire mucous gland (organ component),SNOMED CT,Mucous gland (organ component),http://purl.bioontology.org/ontology/SNOMEDCT/422880001
422891008,Structure of tributary of lateral thoracic vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422891008
422897007,Vascular structure of stomach,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422897007
422905005,Structure of tributary of accessory hemiazygous vein,SNOMED CT,Tributary of accessory hemiazygous vein,http://purl.bioontology.org/ontology/SNOMEDCT/422905005
422911008,Structure of tributary of posterior tibial vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422911008
422925009,Structure of tributary of superior thyroid vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422925009
422937006,Structure of ossification center of second metatarsal head,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422937006
422955002,Structure of inferior labial vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422955002
422976007,Structure of bursa of elbow,SNOMED CT,Bursa of elbow,http://purl.bioontology.org/ontology/SNOMEDCT/422976007
422987004,Structure of tributary of internal thoracic vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/422987004
423014007,Structure of tributary of superficial epigastric vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423014007
423017000,Structure of tributary of inferior cerebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423017000
423019002,Structure of bursa of upper limb,SNOMED CT,Bursa of upper limb,http://purl.bioontology.org/ontology/SNOMEDCT/423019002
423027006,Structure of ossification center of head of second metacarpal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423027006
423054009,Structure of tributary of deep cervical vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423054009
423068002,Structure of tributary of superior petrosal sinus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423068002
423097004,Structure of tributary of femoral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423097004
423103006,Structure of oropharyngeal cavity,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423103006
423116006,Structure of confluence of sinuses,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423116006
423118007,Structure of neck of metatarsal bone,SNOMED CT,Neck of metatarsal bone|Neck of metatarsal,http://purl.bioontology.org/ontology/SNOMEDCT/423118007
423127008,Structure of flexor muscle of forearm,SNOMED CT,Flexor muscle of forearm,http://purl.bioontology.org/ontology/SNOMEDCT/423127008
423140003,Structure of tributary of lingual vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423140003
423152005,Structure of tributary of great saphenous vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423152005
423153000,Structure of tributary of basal vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423153000
423185002,Structure of permanent maxillary left lateral incisor tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423185002
423186001,Structure of tributary of deep middle cerebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423186001
423187005,Structure of apocrine sweat gland bearing skin of inguinal region,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423187005
423194008,Structure of ossification center of base of first metacarpal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423194008
423213006,Structure of nucleus of thalamus,SNOMED CT,Nucleus of thalamus,http://purl.bioontology.org/ontology/SNOMEDCT/423213006
423222007,Structure of tributary of superficial middle cerebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423222007
423256001,Structure of tributary of radial vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423256001
423275006,Entire patellar tendon,SNOMED CT,Infrapatellar tendon|Patellar tendon,http://purl.bioontology.org/ontology/SNOMEDCT/423275006
423290005,Structure of bursa of hip,SNOMED CT,Bursa of hip,http://purl.bioontology.org/ontology/SNOMEDCT/423290005
423313009,Structure of muscle of forearm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423313009
423331005,Structure of permanent mandibular left lateral incisor tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423331005
423339007,Structure of tributary of vena comitans nervi hypoglossi,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423339007
423345004,Structure of tributary of great cerebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423345004
423365006,Structure of tributary of internal cerebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423365006
423367003,Structure of short insular gyrus,SNOMED CT,Short insular gyrus,http://purl.bioontology.org/ontology/SNOMEDCT/423367003
423394004,Structure of ossification center of base of first metatarsal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423394004
423404006,Structure of tributary of central retinal vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423404006
423415001,Structure of bursa of upper arm,SNOMED CT,Bursa of upper arm,http://purl.bioontology.org/ontology/SNOMEDCT/423415001
423469004,Structure of tributary of angular vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423469004
423470003,Scleral external collector channel structure,SNOMED CT,External collector channel|Scleral outlet channels,http://purl.bioontology.org/ontology/SNOMEDCT/423470003
423495002,Structure of right half of abdomen,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423495002
423500004,Structure of hemidiaphragm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423500004
423512000,Structure of extensor muscle of forearm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423512000
423522006,Entire medial branch of left portal vein,SNOMED CT,Medial branch of left portal vein,http://purl.bioontology.org/ontology/SNOMEDCT/423522006
423539008,Structure of tributary of superficial temporal vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423539008
423541009,Structure of flexor digitorum profundus muscle of hand,SNOMED CT,FDP - Flexor digitorum profundus|Flexor digitorum profundus muscle of hand|Flexor digitorum profundus,http://purl.bioontology.org/ontology/SNOMEDCT/423541009
423563000,Structure of anterior transverse temporal gyrus,SNOMED CT,Anterior transverse temporal gyrus,http://purl.bioontology.org/ontology/SNOMEDCT/423563000
423585006,Structure of tributary of vesical vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423585006
423604004,Structure of lymphatic vessel of axilla,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423604004
423613002,Structure of bursa of pelvis,SNOMED CT,Bursa of pelvis,http://purl.bioontology.org/ontology/SNOMEDCT/423613002
423616005,Structure of anterior ciliary vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423616005
423644006,Structure of tributary of transverse sinus,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423644006
423651002,Subdivision of subdural space of spinal cord,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423651002
423667008,Entire scleral external collector channels,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423667008
423686000,Bone structure of spinal canal,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423686000
423713007,Structure of left half of abdomen,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423713007
423721001,Structure of lateral branch of left portal vein,SNOMED CT,Lateral branch of left portal vein,http://purl.bioontology.org/ontology/SNOMEDCT/423721001
423747005,Structure of gyrus ambiens,SNOMED CT,Gyrus ambiens|Posterior parahippocampal gyrus|Rostral part of parahippocampal gyrus,http://purl.bioontology.org/ontology/SNOMEDCT/423747005
423781004,Structure of left half of face,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423781004
423806000,Structure of tributary of anterior ciliary vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423806000
423857001,Structure of half of body lateral to midsagittal plane,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423857001
423890001,Entire deciduous first molar tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423890001
423898008,Structure of retrocalcaneal bursa,SNOMED CT,Retrocalcaneal bursa,http://purl.bioontology.org/ontology/SNOMEDCT/423898008
423910001,Structure of superior palpebral vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423910001
423914005,Peripapillary choroid,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423914005
423918008,Structure of archicortex,SNOMED CT,Archicortex,http://purl.bioontology.org/ontology/SNOMEDCT/423918008
423932005,Structure of tributary of posterior auricular vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423932005
423935007,Structure of intervertebral ligament,SNOMED CT,Intervertebral ligament,http://purl.bioontology.org/ontology/SNOMEDCT/423935007
423937004,Structure of permanent mandibular right lateral incisor tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423937004
423940004,Structure of gustatory system,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423940004
423951004,Structure of superficial flexor muscle of forearm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/423951004
423957000,Structure of white commissure of spinal cord,SNOMED CT,White commissure of spinal cord,http://purl.bioontology.org/ontology/SNOMEDCT/423957000
423972001,Structure of bursa of wrist,SNOMED CT,Bursa of wrist,http://purl.bioontology.org/ontology/SNOMEDCT/423972001
423985003,Entire ligament of pelvic girdle,SNOMED CT,Ligament of pelvic girdle,http://purl.bioontology.org/ontology/SNOMEDCT/423985003
424038003,Entire hypophysial stalk,SNOMED CT,Pituitary stalk,http://purl.bioontology.org/ontology/SNOMEDCT/424038003
424062008,Structure of apocrine sweat gland bearing skin of areola,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424062008
424070003,Structure of biceps femoris superior muscle bursa,SNOMED CT,Biceps femoris superior muscle bursa|Semitendinous bursa,http://purl.bioontology.org/ontology/SNOMEDCT/424070003
424072006,Structure of thoracic paraspinous muscle group,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424072006
424073001,Structure of tributary of inferior mesenteric vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424073001
424120004,Subdivision of subdural space of brain,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424120004
424149007,Structure of ventral white commissure of spinal cord,SNOMED CT,Ventral white commissure of spinal cord|Anterior white commissure of spinal cord,http://purl.bioontology.org/ontology/SNOMEDCT/424149007
424155002,Structure of deep flexor muscle of forearm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424155002
424161004,Structure of anterior muscle of abdomen,SNOMED CT,Anterior muscle of abdomen,http://purl.bioontology.org/ontology/SNOMEDCT/424161004
424168005,Structure of tributary of middle hemorrhoidal vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424168005
424234005,Structure of infundibulum of pituitary gland,SNOMED CT,Infundibulum of neurohypophysis|Infundibulum of pituitary gland|Neural stalk of pituitary,http://purl.bioontology.org/ontology/SNOMEDCT/424234005
424249002,Structure of tributary of inferior thyroid vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424249002
424250002,Structure of apocrine sweat gland bearing skin of periumbilical area,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424250002
424275003,Structure of ossification center of fourth metatarsal head,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424275003
424314006,Structure of deep extensor muscle of forearm,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424314006
424339002,Structure of bursa of foot,SNOMED CT,Bursa of foot,http://purl.bioontology.org/ontology/SNOMEDCT/424339002
424343003,Structure of tributary of musculophrenic vein,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424343003
424362000,Structure of central sensory visual system,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424362000
424381008,Structure of tributary of deep palmar venous arch,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424381008
424395006,Entire nucleus of posterior nuclear group of thalamus,SNOMED CT,Nucleus of posterior nuclear complex of thalamus,http://purl.bioontology.org/ontology/SNOMEDCT/424395006
424399000,Structure of permanent maxillary left central incisor tooth,SNOMED CT,,http://purl.bioontology.org/ontology/SNOMEDCT/424399000
424400007,Structure of dorsal white commissure of spinal cord,SNOMED CT,Dorsal white commissure of spinal cord|Posterior white commissure of spinal cord,http://purl.bioontology.org/ontology/SNOMEDCT/424400007
424420008,Structure of pars intermedia of pituitary gland,SNOMED CT,Middle lobe of pituitary|Pars intermedia of pituitary gland|Pars intermedia of adenohypophysis,http://purl.bioontology.org/ontology/SNOMEDCT/424420008
